ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,8/591,41/10799,0.0014722929176798195,0.020006157163710472,0.01620418341907542,MPZL2/PIK3CB/PVR/SDK2/CDH1/PLXNB2/PALLD/TRO,8
GO:0071356,cellular response to tumor necrosis factor,18/591,151/10799,0.0014921622196338612,0.020184328168942032,0.016348494774080184,KLF2/GBP1/CYP1B1/ZFP36L2/TNFSF13B/TNFRSF11A/HES1/CCL4/CCL20/CXCL8/GSDME/PELI3/CCL22/EDA2R/CX3CR1/HMHB1/XCL1/CCL17,18
GO:0002764,immune response-regulating signaling pathway,33/591,349/10799,0.0014955096715911994,0.020184328168942032,0.016348494774080184,TRBC1/HLA-DRB1/HLA-DPB1/GBP1/CCR7/EIF2AK2/OAS3/HLA-DQB1/TRAC/DDX60/RSAD2/PLSCR1/OAS1/ALPK1/NCR3/LAT2/DUSP3/BTLA/OASL/CD33/HHLA2/LYN/VAV3/C3AR1/IRF7/IRAK3/FCGR3A/PLCG2/CD79A/PRKCE/TICAM2/RIPK2/ERMAP,33
GO:0014911,positive regulation of smooth muscle cell migration,6/591,24/10799,0.0015104547510103742,0.02031739639827086,0.01645627469291473,IGF1/CYP1B1/PDGFRB/ITGA2/DOCK7/ADAMTS1,6
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,13/591,93/10799,0.0015844138363276447,0.021240715691707854,0.01720412621996178,CD74/IGF1/PARP9/IL23A/HES1/DLG4/LYN/IFNL1/PLCG2/IL21/EPHA4/IL5/RIPK2,13
GO:0048709,oligodendrocyte differentiation,9/591,51/10799,0.0015980265786285474,0.021351559135856346,0.017293904955832263,CLU/TMEM98/MED12/HES1/LYN/TSPAN2/HDAC11/B4GALT6/ERBB2,9
GO:0050777,negative regulation of immune response,17/591,140/10799,0.0016324199155009337,0.021738391874754102,0.017607223930701302,IL7R/CCR2/HLA-DRB1/OAS3/OAS1/AHR/GRN/ANXA1/C4BPB/LYN/IFNL1/USP18/IRAK3/FGL2/XCL1/HFE/FCRLB,17
GO:2001185,"regulation of CD8-positive, alpha-beta T cell activation",5/591,17/10799,0.0017223509514143855,0.02285977425548329,0.01851549859992244,VSIR/CRTAM/CD274/XCL1/HFE,5
GO:0046006,regulation of activated T cell proliferation,7/591,33/10799,0.0017420574493605798,0.02304476659005138,0.018665334957596452,IGF1/IL23A/HHLA2/IGFBP2/CRTAM/TNFSF9/CD274,7
GO:0007498,mesoderm development,10/591,62/10799,0.0018218748537039621,0.024021089242730456,0.019456117075858887,ETS2/NOG/GPI/ITGA2/SECTM1/SMAD1/ACVR2A/TLX2/POU4F1/IRX3,10
GO:0002369,T cell cytokine production,6/591,25/10799,0.0018968005064482563,0.024444251687938012,0.019798861653045636,CCR2/ARID5A/RSAD2/IL1R1/XCL1/HFE,6
GO:0002724,regulation of T cell cytokine production,6/591,25/10799,0.0018968005064482563,0.024444251687938012,0.019798861653045636,CCR2/ARID5A/RSAD2/IL1R1/XCL1/HFE,6
GO:0010934,macrophage cytokine production,6/591,25/10799,0.0018968005064482563,0.024444251687938012,0.019798861653045636,CD74/P2RX7/SPON2/IRAK3/PLCG2/RIPK2,6
GO:0010935,regulation of macrophage cytokine production,6/591,25/10799,0.0018968005064482563,0.024444251687938012,0.019798861653045636,CD74/P2RX7/SPON2/IRAK3/PLCG2/RIPK2,6
GO:0021536,diencephalon development,6/591,25/10799,0.0018968005064482563,0.024444251687938012,0.019798861653045636,NOG/HES1/CDH1/POU4F1/FOXB1/GLI1,6
GO:0061081,positive regulation of myeloid leukocyte cytokine production involved in immune response,6/591,25/10799,0.0018968005064482563,0.024444251687938012,0.019798861653045636,CD74/P2RX7/SPON2/PLCG2/TICAM2/RIPK2,6
GO:2000179,positive regulation of neural precursor cell proliferation,6/591,25/10799,0.0018968005064482563,0.024444251687938012,0.019798861653045636,LYN/TOX/CX3CR1/GLI1/ADGRG1/GJC2,6
GO:0010720,positive regulation of cell development,28/591,286/10799,0.0020081861673111913,0.025796475043113214,0.020894108235960746,CD74/FN1/IL7R/ID2/HLA-DRB1/HLA-DRA/PLXNA4/VSIR/CCR1/LTA/ANXA1/IL23A/HES1/LYN/TOX/TNFSF9/PLXNB2/ETV5/CLDN5/ZBTB16/EPHA4/CX3CR1/IL5/POU4F1/EGR2/RIPK2/CYFIP1/GJC2,28
GO:0055017,cardiac muscle tissue growth,8/591,43/10799,0.0020293650522146627,0.025901959692005042,0.02097954656299941,IGF1/PIM1/S1PR1/NOG/SMAD1/SAV1/PI16/GLI1,8
GO:0060291,long-term synaptic potentiation,8/591,43/10799,0.0020293650522146627,0.025901959692005042,0.02097954656299941,EIF2AK4/PDE9A/NOG/NFATC4/NSG1/EPHA4/CX3CR1/SNCA,8
GO:0071219,cellular response to molecule of bacterial origin,17/591,143/10799,0.0020561196310385677,0.02615986600636649,0.021188440314490638,ARID5A/CMPK2/AHR/IRF8/LYN/CXCL8/SPON2/IRAK3/TBXA2R/AICDA/PLCG2/CD274/CX3CR1/PRKCE/LY86/TICAM2/RIPK2,17
GO:0002768,immune response-regulating cell surface receptor signaling pathway,24/591,233/10799,0.002106619047939212,0.026717279671483022,0.02163992298534716,TRBC1/HLA-DRB1/HLA-DPB1/GBP1/CCR7/HLA-DQB1/TRAC/PLSCR1/OAS1/NCR3/LAT2/DUSP3/BTLA/HHLA2/LYN/VAV3/C3AR1/FCGR3A/PLCG2/CD79A/PRKCE/TICAM2/RIPK2/ERMAP,24
GO:0097205,renal filtration,4/591,11/10799,0.0021513458997848007,0.027198186296329998,0.022029438027776408,PTPRO/MYO1E/JCHAIN/MCAM,4
GO:0006820,monoatomic anion transport,11/591,74/10799,0.002162783690527178,0.027256532629829897,0.02207669621345026,APOL1/STC1/NMUR1/SLC26A4/ANO9/SLC4A10/ABCB1/CA2/CLIC5/TTYH2/GABRA1,11
GO:0042327,positive regulation of phosphorylation,36/591,400/10799,0.0022037880889218178,0.027685954135983213,0.022424510378502707,CD74/CLU/HLA-DRB1/IGF1/CCR7/PARP9/PDGFRB/P2RX7/ADRB2/ITGA6/TNFRSF11A/IL23A/HES1/DLG4/SNX9/MT3/PRR5/LYN/CCDC88A/IFNL1/SH2D3A/PLCG2/LEPR/EGR1/DOCK7/IL21/EPHA4/CX3CR1/IL5/ACVR2A/UCN/SNCA/RIPK2/PDGFA/TNFSF15/ERBB2,36
GO:0002040,sprouting angiogenesis,10/591,64/10799,0.0023270534088381664,0.028961303328063785,0.02345749197825389,KLF2/TSPAN18/PIK3CB/ANXA1/E2F2/SMAD1/TBXA2R/DLL1/ESM1/ALOX5,10
GO:0042100,B cell proliferation,10/591,64/10799,0.0023270534088381664,0.028961303328063785,0.02345749197825389,CD74/IL7R/AHR/TNFSF13B/CD40LG/LYN/VAV3/IL21/CD79A/IL5,10
GO:0042116,macrophage activation,10/591,64/10799,0.0023270534088381664,0.028961303328063785,0.02345749197825389,CD74/CLU/CD93/GRN/CD200/FCGR3A/PLCG2/CX3CR1/PRKCE/SNCA,10
GO:0007218,neuropeptide signaling pathway,6/591,26/10799,0.002353510746627922,0.029199613145274993,0.023650513354476082,SORT1/PMCH/NMUR1/CYSLTR2/KISS1R/UCN,6
GO:0031529,ruffle organization,8/591,44/10799,0.0023639196800127344,0.02923795393699961,0.023681567855170754,CCR7/LIMA1/CORO1C/ICAM1/EPS8L1/PLEK/TPM1/CYFIP1,8
GO:0061351,neural precursor cell proliferation,12/591,86/10799,0.002403828659050837,0.02963980090403733,0.024007047751534352,ID2/CTNNA1/PDE9A/LYN/TOX/PLXNB2/DOCK7/CX3CR1/GLI1/ADGRG1/GJC2/EPHB1,12
GO:0048638,regulation of developmental growth,20/591,183/10799,0.0024174363004969054,0.029715870832261963,0.02406866133676919,FN1/IGF1/PIM1/PLXNA4/WWC3/HOPX/NOG/ADRB2/MT3/SAV1/CPNE5/CDH1/DRAXIN/STK3/PI16/DLL1/AGRN/GLI1/MFSD2A/CYFIP1,20
GO:0048738,cardiac muscle tissue development,15/591,121/10799,0.002448124340035211,0.030000787541229038,0.024299432422564538,ID2/IGF1/PIM1/S1PR1/HOPX/PDGFRB/NOG/SMAD1/SAV1/PI16/DLL1/POU4F1/GLI1/TPM1/IRX3,15
GO:0007631,feeding behavior,7/591,35/10799,0.002493866354658291,0.03028266287799353,0.024527740119083624,PMCH/EIF2AK4/APLN/LEPR/MC1R/POU4F1/UCN,7
GO:0014009,glial cell proliferation,7/591,35/10799,0.002493866354658291,0.03028266287799353,0.024527740119083624,CLU/LTA/CDKN2B/HES1/LYN/ETV5/LEPR,7
GO:0097120,receptor localization to synapse,7/591,35/10799,0.002493866354658291,0.03028266287799353,0.024527740119083624,NPTX1/TAMALIN/DLG4/KIF5C/CPLX1/NSG1/ERBB2,7
GO:1903706,regulation of hemopoiesis,28/591,291/10799,0.002584447588642498,0.03128747914129327,0.025341600917024046,CD74/LAG3/IL7R/CCR2/ID2/HLA-DRB1/HLA-DRA/MYC/VSIR/ZFP36L2/CCR1/TCF7/ANXA1/IL23A/LYN/TOX/CRTAM/IFNL1/IRF7/TNFSF9/FGL2/ZBTB16/IL5/ACVR2A/DLL1/POU4F1/RIPK2/ERBB2,28
GO:0051384,response to glucocorticoid,10/591,65/10799,0.0026187509502478223,0.03160697899166178,0.02560038295774147,CYP1B1/ZFP36L2/STC1/CDO1/ANXA1/DDIT4/IGFBP2/ADM/IL1RN/UCN,10
GO:0120035,regulation of plasma membrane bounded cell projection organization,36/591,405/10799,0.002716771218015118,0.032677932531643784,0.026467812292279295,FN1/SCARB2/CCR7/PLXNA4/CAMK1D/CORO1C/GRN/P2RX7/PTPRO/ITGA6/FSCN1/HES1/MT3/LYN/TSKU/NFATC4/TOX/CCDC88A/ARSB/CDH1/PLXNB2/DRAXIN/VLDLR/MYO3B/SCARF1/EPHA4/DENND5A/NEO1/TLX2/AGRN/KLF5/ICAM1/EPS8L1/MFSD2A/CYFIP1/SERPINI1,36
GO:0042130,negative regulation of T cell proliferation,8/591,45/10799,0.002740202102152858,0.032677932531643784,0.026467812292279295,HLA-DRB1/VSIR/TSPAN32/CRTAM/DLG5/CD274/XCL1/ERBB2,8
GO:0048708,astrocyte differentiation,8/591,45/10799,0.002740202102152858,0.032677932531643784,0.026467812292279295,ID2/NOG/GRN/HES1/TSPAN2/ZEB2/EPHA4/DLL1,8
GO:0150076,neuroinflammatory response,8/591,45/10799,0.002740202102152858,0.032677932531643784,0.026467812292279295,CLU/IGF1/GRN/CD200/PLCG2/ZEB2/CX3CR1/SNCA,8
GO:0062237,protein localization to postsynapse,6/591,27/10799,0.002888256173248769,0.03413782074594329,0.02765026308491659,NPTX1/TAMALIN/DLG4/CPLX1/NSG1/ERBB2,6
GO:0097028,dendritic cell differentiation,6/591,27/10799,0.002888256173248769,0.03413782074594329,0.02765026308491659,CCR7/BATF2/IRF8/LYN/BATF3/UBD,6
GO:1903539,protein localization to postsynaptic membrane,6/591,27/10799,0.002888256173248769,0.03413782074594329,0.02765026308491659,NPTX1/TAMALIN/DLG4/CPLX1/NSG1/ERBB2,6
GO:0051928,positive regulation of calcium ion transport,10/591,66/10799,0.002939002244475759,0.03421822372470689,0.027715386266978195,P2RX1/CCR1/PDGFRB/P2RX7/STC1/CCL4/XCL1/UCN/SNCA/GJC2,10
GO:0072073,kidney epithelium development,10/591,66/10799,0.002939002244475759,0.03421822372470689,0.027715386266978195,MYC/NOG/PTPRO/HES1/SMAD1/SPRY1/MYO1E/EPHA4/DLL1/IRX3,10
GO:0019233,sensory perception of pain,7/591,36/10799,0.0029525693245221487,0.03421822372470689,0.027715386266978195,CCR2/P2RX7/ITGA2/MC1R/SCN9A/MGLL/EPHB1,7
GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,7/591,36/10799,0.0029525693245221487,0.03421822372470689,0.027715386266978195,IGF1/PARP9/IL23A/HES1/LYN/IFNL1/IL21,7
GO:0050798,activated T cell proliferation,7/591,36/10799,0.0029525693245221487,0.03421822372470689,0.027715386266978195,IGF1/IL23A/HHLA2/IGFBP2/CRTAM/TNFSF9/CD274,7
GO:0061082,myeloid leukocyte cytokine production,7/591,36/10799,0.0029525693245221487,0.03421822372470689,0.027715386266978195,CD74/P2RX7/SPON2/IRAK3/PLCG2/TICAM2/RIPK2,7
GO:0006925,inflammatory cell apoptotic process,5/591,19/10799,0.0029550155657131105,0.03421822372470689,0.027715386266978195,PIK3CB/ANXA1/IRF7/CDKN2A/CTSL,5
GO:0030001,metal ion transport,38/591,437/10799,0.0030670185376132104,0.03525281248210268,0.028553361588823826,RASA3/CCR7/BSPRY/NDFIP2/P2RX1/CCR1/PDGFRB/SLC9A9/TCN2/P2RX7/STC1/ADRB2/SLC9A7/NMUR1/HES1/TPCN1/MT3/CD33/CCL4/LYN/RAMP1/SLC4A10/GPR35/FHL1/CALHM1/PLCG2/ITGAV/SCN9A/XCL1/CACNA1I/KCNK1/UCN/PRKCE/HFE/HOMER2/SNCA/GJC2/TMEM38A,38
GO:0002281,macrophage activation involved in immune response,4/591,12/10799,0.0030884816943018614,0.03525281248210268,0.028553361588823826,GRN/PLCG2/CX3CR1/PRKCE,4
GO:0006691,leukotriene metabolic process,4/591,12/10799,0.0030884816943018614,0.03525281248210268,0.028553361588823826,MGST2/GGT7/GGT1/ALOX5,4
GO:0032693,negative regulation of interleukin-10 production,4/591,12/10799,0.0030884816943018614,0.03525281248210268,0.028553361588823826,VSIR/IL23A/CD274/DLL1,4
GO:0044070,regulation of monoatomic anion transport,4/591,12/10799,0.0030884816943018614,0.03525281248210268,0.028553361588823826,STC1/ANO9/ABCB1/CA2,4
GO:0003018,vascular process in circulatory system,15/591,124/10799,0.003110735328592886,0.0354056627855515,0.028677164192816105,KLF2/P2RX1/SLC44A1/ADRB2/ADM/ITGA1/TBXA2R/LEPR/ZEB2/ABCB1/CLDN5/UCN/MFSD2A/FGFBP3/SLC7A3,15
GO:0046634,regulation of alpha-beta T cell activation,12/591,89/10799,0.003216292268771662,0.036503089811769286,0.02956603598745242,CCR2/HLA-DRB1/HLA-DRA/VSIR/ANXA1/IL23A/CRTAM/CD274/ZBTB16/XCL1/HFE/RIPK2,12
GO:0003013,circulatory system process,26/591,268/10799,0.0032378800962290536,0.03664399712304552,0.029680165247675895,KLF2/ID2/HOPX/P2RX1/SLC44A1/STC1/ADRB2/PTPRO/APLN/C3AR1/ADM/ITGA1/TBXA2R/ENPEP/LEPR/ZEB2/ABCB1/CLDN5/DLL1/UCN/MFSD2A/TPM1/FGFBP3/IRX3/SLC7A3/TMEM38A,26
GO:0032612,interleukin-1 production,10/591,67/10799,0.0032897464081129667,0.03702123070538395,0.02998570929144332,IGF1/CCR7/P2RX7/ANXA1/CD33/EGR1/NLRP2/CX3CR1/RIPK2/IL1R2,10
GO:0032652,regulation of interleukin-1 production,10/591,67/10799,0.0032897464081129667,0.03702123070538395,0.02998570929144332,IGF1/CCR7/P2RX7/ANXA1/CD33/EGR1/NLRP2/CX3CR1/RIPK2/IL1R2,10
GO:0008217,regulation of blood pressure,11/591,78/10799,0.0033048389101569074,0.03708660518560911,0.03003865999356101,ID2/P2RX1/ADRB2/PTPRO/APLN/ADM/TBXA2R/ENPEP/DLL1/UCN/TPM1,11
GO:1904705,regulation of vascular associated smooth muscle cell proliferation,7/591,37/10799,0.0034731458400190257,0.038723842148005366,0.03136475614596364,IGF1/JUN/APLN/NDRG2/HPGD/ADAMTS1/TPM1,7
GO:0003229,ventricular cardiac muscle tissue development,6/591,28/10799,0.003508893831684091,0.038723842148005366,0.03136475614596364,ID2/HOPX/NOG/POU4F1/TPM1/IRX3,6
GO:0042092,type 2 immune response,6/591,28/10799,0.003508893831684091,0.038723842148005366,0.03136475614596364,CD74/CCR2/RSAD2/ANXA1/IFNL1/XCL1,6
GO:0045778,positive regulation of ossification,6/591,28/10799,0.003508893831684091,0.038723842148005366,0.03136475614596364,P2RX7/ADRB2/ZBTB16/ACVR2A/TENT5A/ALOX5,6
GO:0070169,positive regulation of biomineral tissue development,6/591,28/10799,0.003508893831684091,0.038723842148005366,0.03136475614596364,P2RX7/ADRB2/ACVR2A/TENT5A/ODAPH/ALOX5,6
GO:0070269,pyroptosis,6/591,28/10799,0.003508893831684091,0.038723842148005366,0.03136475614596364,GBP1/MAP3K20/IFI27/GZMB/GSDME/ZEB2,6
GO:0010976,positive regulation of neuron projection development,12/591,90/10799,0.0035318209551259685,0.038838702161249204,0.03145778814140836,SCARB2/CAMK1D/GRN/ITGA6/LYN/TOX/ARSB/PLXNB2/VLDLR/SCARF1/CYFIP1/SERPINI1,12
GO:0071222,cellular response to lipopolysaccharide,16/591,138/10799,0.0035387453283340954,0.038838702161249204,0.03145778814140836,ARID5A/CMPK2/IRF8/LYN/CXCL8/SPON2/IRAK3/TBXA2R/AICDA/PLCG2/CD274/CX3CR1/PRKCE/LY86/TICAM2/RIPK2,16
GO:0035418,protein localization to synapse,8/591,47/10799,0.0036317760851897903,0.039464712553842686,0.0319648314051808,NPTX1/TAMALIN/DLG4/KIF5C/CPLX1/NSG1/RAB27B/ERBB2,8
GO:0060419,heart growth,8/591,47/10799,0.0036317760851897903,0.039464712553842686,0.0319648314051808,IGF1/PIM1/S1PR1/NOG/SMAD1/SAV1/PI16/GLI1,8
GO:1902893,regulation of miRNA transcription,8/591,47/10799,0.0036317760851897903,0.039464712553842686,0.0319648314051808,NFATC3/MYC/JUN/APLN/SMAD1/NFATC4/EGR1/KLF5,8
GO:0031099,regeneration,13/591,102/10799,0.003645645962730966,0.039464712553842686,0.0319648314051808,IGF1/HOPX/CTNNA1/GRN/ANXA1/ADM/NINJ2/SCARF1/EPHA4/NEO1/KLF5/GLI1/HFE,13
GO:0048660,regulation of smooth muscle cell proliferation,11/591,79/10799,0.003655054729642502,0.039464712553842686,0.0319648314051808,ID2/IGF1/S1PR1/PDGFRB/ITGA2/JUN/APLN/NDRG2/HPGD/ADAMTS1/TPM1,11
GO:1903034,regulation of response to wounding,11/591,79/10799,0.003655054729642502,0.039464712553842686,0.0319648314051808,GRN/ANXA1/PLAU/TBXA2R/SCARF1/EPHA4/NEO1/PRKCE/ALOX5/PDGFA/MMRN1,11
GO:0072006,nephron development,10/591,68/10799,0.003672981638137983,0.039551379095313324,0.03203502782135384,MYC/PDGFRB/NOG/PTPRO/HES1/MYO1E/ENPEP/EGR1/DLL1/IRX3,10
GO:2000146,negative regulation of cell motility,20/591,190/10799,0.003738184746363519,0.04014529048850069,0.0325160721854031,BST2/CD74/AFDN/TIMP1/CYP1B1/CTNNA1/NOG/CORO1C/STC1/DUSP3/DLG5/CDH1/CD200/TBXA2R/ZEB2/CLDN5/EPHA4/CX3CR1/ADGRG1/TPM1,20
GO:0048483,autonomic nervous system development,5/591,20/10799,0.0037651730819227847,0.04032671973802018,0.03266302258735894,FN1/PLXNA4/HES1/TLX2/EGR2,5
GO:0050792,regulation of viral process,15/591,127/10799,0.003914325775212182,0.04181211623522104,0.033866134064177454,BST2/CD74/HLA-DRB1/MX1/EIF2AK2/OAS3/RSAD2/PLSCR1/OAS1/IFIT5/APOBEC3B/OASL/IFIT1/CXCL8/AICDA,15
GO:1902106,negative regulation of leukocyte differentiation,9/591,58/10799,0.00398227973430209,0.042424553436098265,0.03436218358805508,CD74/LAG3/ID2/MYC/ANXA1/LYN/IFNL1/FGL2/ERBB2,9
GO:0002429,immune response-activating cell surface receptor signaling pathway,22/591,218/10799,0.004064012633580828,0.0431801342317963,0.03497417367196939,TRBC1/HLA-DRB1/HLA-DPB1/GBP1/CCR7/HLA-DQB1/TRAC/PLSCR1/OAS1/NCR3/LAT2/DUSP3/HHLA2/LYN/VAV3/C3AR1/PLCG2/CD79A/PRKCE/TICAM2/RIPK2/ERMAP,22
GO:0007043,cell-cell junction assembly,10/591,69/10799,0.004090762146949389,0.04323437771709737,0.03501810871546204,RAB13/AFDN/HOPX/CTNNA1/PTPRO/FSCN1/DLG5/CDH1/CLDN5/IRX3,10
GO:0015698,inorganic anion transport,10/591,69/10799,0.004090762146949389,0.04323437771709737,0.03501810871546204,APOL1/NMUR1/SLC26A4/ANO9/SLC4A10/ABCB1/CA2/CLIC5/TTYH2/GABRA1,10
GO:0044092,negative regulation of molecular function,41/591,489/10799,0.004108446148327051,0.043306708080650576,0.0350766934035755,CCR2/ID2/PIM1/NOSIP/SERPINH1/TIMP1/PARP9/SORT1/EIF2AK4/WARS1/NDFIP2/CYP1B1/SPINK2/NOG/CORO1C/PIK3CB/ID3/ADRB2/PTPRO/ANXA1/DUSP3/JUN/HES1/MT3/IFIT1/LYN/ANO9/SPRY1/GPR35/SFN/CD200/IRAK3/CDKN2A/ITGAV/PTGIS/XCL1/DBNDD2/PRKCE/HFE/SNCA/SERPINI1,41
GO:0031589,cell-substrate adhesion,21/591,205/10799,0.004149091553339305,0.04355944419243876,0.035281399498730465,FN1/ACTN1/GBP1/CCR7/AKIP1/EGFL6/CORO1C/PIK3CB/ITGA2/PTPRO/ITGA6/EPDR1/DUSP3/PLAU/GCNT2/ITGA1/CDKN2A/ITGAV/PRKCE/LYPD3/EPHB1,21
GO:0061614,miRNA transcription,8/591,48/10799,0.00415422984663809,0.04355944419243876,0.035281399498730465,NFATC3/MYC/JUN/APLN/SMAD1/NFATC4/EGR1/KLF5,8
GO:0031102,neuron projection regeneration,6/591,29/10799,0.004223416423696539,0.044168975425831605,0.03577509530571276,CTNNA1/GRN/ADM/SCARF1/EPHA4/NEO1,6
GO:0002577,regulation of antigen processing and presentation,4/591,13/10799,0.004270000819677976,0.04453956468567497,0.03607525771524007,CD74/CCR7/FGL2/HFE,4
GO:0007259,receptor signaling pathway via JAK-STAT,13/591,104/10799,0.004316877000620872,0.04491125942052183,0.03637631551510022,IL7R/CCR2/IGF1/PARP9/CYP1B1/LEPROT/IL23A/HES1/LYN/IFNL1/IL21/IL5/CSF2RB,13
GO:0040013,negative regulation of locomotion,21/591,206/10799,0.004390825930668695,0.04556194699486087,0.036903346304512835,BST2/CD74/AFDN/TIMP1/CYP1B1/CTNNA1/NOG/CORO1C/STC1/PTPRO/DUSP3/DLG5/CDH1/CD200/TBXA2R/ZEB2/CLDN5/EPHA4/CX3CR1/ADGRG1/TPM1,21
GO:0042093,T-helper cell differentiation,9/591,59/10799,0.0044770668821416315,0.046336482368279315,0.037530688834751504,HLA-DRB1/HLA-DRA/TMEM98/ANXA1/IL23A/LY9/IL21/RORC/RIPK2,9
GO:0021700,developmental maturation,18/591,167/10799,0.004514931874285444,0.046607630071758006,0.03775030757936477,KLF2/CDC25B/IGF1/RAB38/S1PR1/HES1/DLG4/TDRD7/NFATC4/ADGRL1/ZBTB16/ROPN1L/SCARF1/IL21/CX3CR1/AGRN/BFSP1/B4GALT6,18
GO:0014015,positive regulation of gliogenesis,7/591,39/10799,0.004720687813993034,0.04786631601102971,0.03876979261390035,ID2/LTA/HES1/LYN/ETV5/EGR2/GJC2,7
GO:1990874,vascular associated smooth muscle cell proliferation,7/591,39/10799,0.004720687813993034,0.04786631601102971,0.03876979261390035,IGF1/JUN/APLN/NDRG2/HPGD/ADAMTS1/TPM1,7
GO:0019226,transmission of nerve impulse,5/591,21/10799,0.004722814741947526,0.04786631601102971,0.03876979261390035,S1PR1/P2RX1/ITGA2/GPR35/CACNA1I,5
GO:0042104,positive regulation of activated T cell proliferation,5/591,21/10799,0.004722814741947526,0.04786631601102971,0.03876979261390035,IGF1/IL23A/HHLA2/IGFBP2/TNFSF9,5
GO:0046621,negative regulation of organ growth,5/591,21/10799,0.004722814741947526,0.04786631601102971,0.03876979261390035,WWC3/NOG/SAV1/STK3/PI16,5
GO:0032623,interleukin-2 production,8/591,49/10799,0.0047327145993383566,0.04786631601102971,0.03876979261390035,LAG3/CCR2/GBP1/ANXA1/PLCG2/XCL1/HOMER2/RIPK2,8
GO:0032663,regulation of interleukin-2 production,8/591,49/10799,0.0047327145993383566,0.04786631601102971,0.03876979261390035,LAG3/CCR2/GBP1/ANXA1/PLCG2/XCL1/HOMER2/RIPK2,8
GO:0046620,regulation of organ growth,8/591,49/10799,0.0047327145993383566,0.04786631601102971,0.03876979261390035,IGF1/PIM1/WWC3/NOG/SAV1/STK3/PI16/GLI1,8
GO:0002573,myeloid leukocyte differentiation,17/591,155/10799,0.00477939328567736,0.0481859208991259,0.039028659730956594,CD74/ID2/HLA-DRB1/CCR7/MYC/CCR1/TNFRSF11A/IL23A/BATF2/LYN/BATF3/TSPAN2/IRF7/PIR/IL5/POU4F1/UBD,17
GO:0030336,negative regulation of cell migration,19/591,181/10799,0.004788438196984476,0.0481859208991259,0.039028659730956594,BST2/CD74/AFDN/TIMP1/CYP1B1/NOG/CORO1C/STC1/DUSP3/DLG5/CDH1/CD200/TBXA2R/ZEB2/CLDN5/EPHA4/CX3CR1/ADGRG1/TPM1,19
GO:0048659,smooth muscle cell proliferation,11/591,82/10799,0.004886778202279885,0.04905195708067372,0.039730114239112324,ID2/IGF1/S1PR1/PDGFRB/ITGA2/JUN/APLN/NDRG2/HPGD/ADAMTS1/TPM1,11
GO:1903707,negative regulation of hemopoiesis,9/591,60/10799,0.005018449331875988,0.04996223234051262,0.04046740062307774,CD74/LAG3/ID2/MYC/ANXA1/LYN/IFNL1/FGL2/ERBB2,9
GO:2000106,regulation of leukocyte apoptotic process,10/591,71/10799,0.0050384355823585285,0.04996223234051262,0.04046740062307774,CD74/IL7R/CCR7/PIK3CB/P2RX7/ANXA1/LYN/IRF7/CDKN2A/CD274,10
GO:0045581,negative regulation of T cell differentiation,6/591,30/10799,0.005039901124214014,0.04996223234051262,0.04046740062307774,CD74/LAG3/ANXA1/IFNL1/FGL2/ERBB2,6
GO:0007268,chemical synaptic transmission,31/591,348/10799,0.005046842725614181,0.04996223234051262,0.04046740062307774,CCR2/NPTX1/PMCH/EIF2AK4/P2RX1/PDE9A/NOG/P2RX7/ADRB2/DLG4/GAD1/PTPRN2/NFATC4/SLC4A10/CPLX1/CDH1/APBA1/NSG1/CA2/EPHA4/CX3CR1/UCN/EGR2/PRKCE/NEFH/SNCA/PRRT2/CYFIP1/GABRA1/TRIO/EPHB1,31
GO:0098916,anterograde trans-synaptic signaling,31/591,348/10799,0.005046842725614181,0.04996223234051262,0.04046740062307774,CCR2/NPTX1/PMCH/EIF2AK4/P2RX1/PDE9A/NOG/P2RX7/ADRB2/DLG4/GAD1/PTPRN2/NFATC4/SLC4A10/CPLX1/CDH1/APBA1/NSG1/CA2/EPHA4/CX3CR1/UCN/EGR2/PRKCE/NEFH/SNCA/PRRT2/CYFIP1/GABRA1/TRIO/EPHB1,31
GO:0030178,negative regulation of Wnt signaling pathway,12/591,94/10799,0.005052501092757722,0.04996223234051262,0.04046740062307774,NOG/PTPRO/IGFBP4/IGFBP2/RBMS3/TSKU/NFATC4/DRAXIN/STK3/EGR1/GLI1/TLE1,12
